valid;pid;ppn;costs;isbdcount;matchcount;matchrate;avgcosts;goodorder4
1;6411;150709277;1.55544317;67;62;0.9253731343283582;2.873954443239516;0.5015077333300934
0;6411;303151773;;38;30;0.7894736842105263;2.8869039164913426;0.549385929582857
1;6423;18669279X;0.833932102;31;32;1.032258064516129;1.5734605358949942;0.7167833205532953
0;6423;150024533;;22;8;0.36363636363636365;3.046539665362933;0.5399451550595049
1;6427;186698453;1.57963037;67;58;0.8656716417910447;1.9558500813748076;0.7109685830826109
0;6427;254650295;;16;3;0.1875;2.9709232470610623;0.05870254711193412
1;6428;211046620;1.56301796;60;67;1.1166666666666667;1.7543728854400829;0.7846056065408535
0;6428;147710960;;24;8;0.3333333333333333;2.8387646335486294;0.5174337257825524
1;6429;211122556;0.905338466;80;77;0.9625;1.7627790844795859;0.7051453511597414
0;6429;250062755;;26;7;0.2692307692307692;2.4738596447314434;0.4227378916950384
1;6437;211225851;0.837869406;72;88;1.2222222222222223;1.5570937744334779;0.819822600329838
0;6437;223388017;;55;36;0.6545454545454545;2.457935900339425;0.573350382844718
1;6440;142927325;1.99258447;22;24;1.0909090909090908;1.3608369962667697;0.8082165375634198
0;6440;151256101;;20;5;0.25;2.799629805640066;0.6474005463414753
1;6443;150709781;1.34567285;49;56;1.1428571428571428;1.5476336016944086;0.8590376146511837
0;6443;144337142;;82;37;0.45121951219512196;2.4902450729533414;0.59426597114916
1;6480;150709927;0.956844032;85;67;0.788235294117647;2.1217540268033095;0.670060786551551
0;6480;240802209;;26;5;0.19230769230769232;3.0386197191719355;0.534030313774476
1;6481;211402494;1.0162394;15;17;1.1333333333333333;1.7166732272435417;0.7961966860197731
0;6481;330429914;;26;13;0.5;2.3752529608019923;0.5987832827671536
1;6498;211405574;1.21845806;12;8;0.6666666666666666;1.9427341621117642;0.6443140621177483
0;6498;134898281;;48;21;0.4375;2.8948643446883437;0.5014921902027383
1;6504;211410713;0.672890961;26;41;1.5769230769230769;1.3998634285594673;0.8799778062695941
0;6504;268801541;;42;10;0.23809523809523808;3.1895530291187155;0.45583475705840787
1;6526;19161551X;0.448071539;35;44;1.2571428571428571;1.572778423747006;0.8450416459042441
0;6526;146147324;;43;19;0.4418604651162791;2.280811544067357;0.725459657215102
1;6528;211468061;1.33355379;14;20;1.4285714285714286;1.8398834902392576;0.8835885748104405
0;6528;142525936;;26;17;0.6538461538461539;2.6714009789810227;0.5835104253322537
1;6554;152025049;1.7304585;39;17;0.4358974358974359;1.8624073244184585;0.6749975414466679
0;6554;22359301X;;54;9;0.16666666666666666;2.6216172922835566;0.4335776838289817
1;6560;211483303;1.77787721;25;26;1.04;1.9036804660488575;0.7902308477396497
0;6560;151642044;;96;60;0.625;2.6383007088402817;0.5003718293240959
1;6574;198730926;1.54334736;51;65;1.2745098039215685;1.732059375373425;0.8883333812866588
0;6574;244986592;;12;5;0.4166666666666667;2.2718972413211387;0.42186612016899283
1;6576;198740190;0.911228597;19;19;1.0;1.4339560852079767;0.7502257569542287
0;6576;308743474;;20;11;0.55;3.0806355334146023;0.5723363791871118
1;6585;19875096X;1.87883604;11;9;0.8181818181818182;1.0931425578328402;0.7896194425915448
0;6585;332701093;;58;22;0.3793103448275862;2.7219593670148416;0.4383354248204883
1;6586;198754167;1.7821908;33;23;0.696969696969697;2.1150120722721337;0.6567553521646489
0;6586;230297420;;47;26;0.5531914893617021;2.7622409058181816;0.6279756530686978
1;6587;198755120;1.0219382;28;23;0.8214285714285714;2.1014372000935593;0.6245894288693633
0;6587;140348506;;91;38;0.4175824175824176;2.9559280505905954;0.4017736512215076
1;6649;198756976;0.219051927;48;41;0.8541666666666666;1.8207725345433898;0.7219571450006721
0;6649;225206846;;16;6;0.375;2.214825257207637;0.7238751152271152
1;6650;211001368;1.87046731;18;20;1.1111111111111112;1.4494392543116057;0.7788558583244602
0;6650;226065278;;29;10;0.3448275862068966;3.145034559032612;0.5688683235206079
1;6652;21100216X;1.86320162;27;30;1.1111111111111112;1.8422117358413632;0.8043316014577527
0;6652;147598419;;60;29;0.48333333333333334;2.7390421659033035;0.46210716431936116
1;6653;150712405;1.50371063;32;39;1.21875;1.7964354111105592;0.716776863265994
0;6653;217107753;;95;54;0.5684210526315789;2.6091041222144833;0.5889131761638001
1;6666;211008281;1.298702;17;19;1.1176470588235294;1.2181829874758985;0.8511183104774614
0;6666;146791797;;44;18;0.4090909090909091;2.9089324308548474;0.5006211088329663
1;6672;137326661;0.990097523;45;29;0.6444444444444445;2.1431714304432243;0.5830021487602111
0;6672;147799023;;26;15;0.5769230769230769;2.849765942346292;0.41379512488716413
1;6676;137794800;0.903686821;46;59;1.2826086956521738;1.4999950105404627;0.7895501556466687
0;6676;150523483;;61;20;0.32786885245901637;2.5339767491893146;0.45242073340086236
1;6677;211012440;1.73030567;28;14;0.5;1.7117679765817384;0.627287793464708
0;6677;140099190;;82;29;0.35365853658536583;2.568220260416696;0.5369150509035676
1;6699;151408750;1.94806337;67;46;0.6865671641791045;2.066772126327138;0.6184605650492915
0;6699;13937356X;;24;5;0.20833333333333334;2.799897144067965;0.18555402029054865
1;6700;211016411;1.69976544;39;46;1.1794871794871795;1.7923848664400222;0.6974295443918549
0;6700;238041263;;33;23;0.696969696969697;2.552782767866282;0.4957923823965373
1;6703;150141661;1.25686979;56;33;0.5892857142857143;2.0007563042534993;0.6099891419589479
0;6703;215019539;;55;23;0.41818181818181815;2.675331608934845;0.45914962858567865
1;6724;211020419;1.80630136;39;36;0.9230769230769231;2.3312864012021937;0.6545262810740952
0;6724;141823747;;20;9;0.45;2.920204125784213;0.4272172202728327
1;6726;172402522;1.40775025;67;66;0.9850746268656716;1.974136066190576;0.6822879375046288
0;6726;371834694;;19;11;0.5789473684210527;2.2029110029390253;0.5659308991288635
1;6748;13180541X;1.26413906;45;62;1.3777777777777778;1.787024986717804;0.7946754352633589
0;6748;231451571;;12;3;0.25;2.4237829600160765;0.741254230344491
1;6749;211123889;0.99282968;37;31;0.8378378378378378;2.643388301896478;0.6319205161087839
0;6749;222632739;;24;15;0.625;2.8537173397836395;0.603659681249211
1;6755;211122882;1.29487884;10;15;1.5;1.0079801980963792;0.917188059878069
0;6755;214973433;;13;7;0.5384615384615384;2.938740405230984;0.3938888605697716
1;6772;211130036;1.87961721;35;51;1.457142857142857;1.9436837223280719;0.816600355279883
0;6772;219523185;;21;5;0.23809523809523808;2.33570453117716;0.2147048096631907
1;6780;145126722;0.90286231;36;38;1.0555555555555556;1.5431349222028488;0.8045833967203558
0;6780;231213905;;84;44;0.5238095238095238;2.9237290270149567;0.44656534053977964
1;6781;211227056;1.97442174;18;19;1.0555555555555556;1.271541996962458;0.8687835577994841
0;6781;223821217;;42;22;0.5238095238095238;2.975354833504208;0.6323287743176664
1;6790;211394203;0.936228275;25;31;1.24;1.7699457379762562;0.7540183771842104
0;6790;233841849;;13;6;0.46153846153846156;2.8112987080097285;0.4028074056066741
1;6791;143628216;1.50869691;48;24;0.5;1.692079352833004;0.6108823926124559
0;6791;301087520;;45;23;0.5111111111111111;2.88422076959294;0.4865956025038737
1;6822;142893536;1.01665652;29;23;0.7931034482758621;1.9670078049115123;0.7229341555207972
0;6822;229678335;;33;13;0.3939393939393939;2.571810894778806;0.5102162335064131
1;6827;144225972;1.01861405;25;17;0.68;2.206279202986675;0.571233875624934
0;6827;246378638;;13;3;0.23076923076923078;2.9496591640139513;0.6956426135694087
1;6837;150142250;1.44459772;95;40;0.42105263157894735;2.3444685003698247;0.49717796186021573
0;6837;230602398;;17;5;0.29411764705882354;3.1897093806268892;0.4437074577439126
1;6852;211409391;1.1338433;40;25;0.625;2.7941466991962596;0.6439256995704415
0;6852;157173240;;39;19;0.48717948717948717;2.7468590195657066;0.38604841503541837
1;6897;211467928;1.17711115;23;38;1.6521739130434783;1.9439429252318867;0.8235857578129565
0;6897;14152989X;;87;56;0.6436781609195402;2.8369543949508467;0.5561340846670036
1;6930;147028396;0.177179873;12;11;0.9166666666666666;2.5611014789056226;0.40739369842375495
0;6930;240649478;;34;23;0.6764705882352942;2.6030990492985837;0.5356128104980501
1;6935;147028558;1.28063238;14;13;0.9285714285714286;2.618037694102962;0.5717169041858216
0;6935;147765269;;49;26;0.5306122448979592;3.008050861641668;0.38759078553421267
1;6964;211473863;0.94846046;31;45;1.4516129032258065;1.5669545909668348;0.9091038419048392
0;6964;230516033;;20;11;0.55;2.8752190086469622;0.5065450596828883
1;7001;211481890;1.73599339;12;11;0.9166666666666666;1.6093526465623058;0.650705655516944
0;7001;223375829;;19;4;0.21052631578947367;3.361743251853846;0.6347186855764062
1;7002;131814559;1.35797894;21;17;0.8095238095238095;2.121049039485893;0.6819155056214513
0;7002;233649999;;44;32;0.7272727272727273;2.8648755176824596;0.6472237415659321
1;7047;133470032;0.85342586;30;29;0.9666666666666667;2.4696962242249887;0.6660206984236735
0;7047;225694824;;30;24;0.8;2.913441051802011;0.5620727552105458
1;7049;211497754;0.995205104;48;44;0.9166666666666666;2.6646499652745734;0.6822169201814225
0;7049;245227059;;23;14;0.6086956521739131;2.9168336038775577;0.705816108642397
1;7051;147032598;0.687230945;16;13;0.8125;1.391055688801296;0.6862957013541915
0;7051;145245187;;24;9;0.375;2.895636220247333;0.5511677064494582
1;7052;150143389;1.49842453;51;53;1.0392156862745099;2.5376379668763045;0.6310215136278816
0;7052;239112415;;77;51;0.6623376623376623;2.701681215067803;0.5469825384444282
1;7053;211499293;0.776968479;39;33;0.8461538461538461;2.173840887041519;0.7415603604583123
0;7053;150916051;;56;47;0.8392857142857143;2.5384929538712577;0.6538361857084773
1;7095;211505536;1.18235993;22;10;0.45454545454545453;1.201993889746955;0.8174502738236246
0;7095;150807457;;18;7;0.3888888888888889;2.6230723317443134;0.6774605066257592
1;7098;14428457X;1.04450536;39;35;0.8974358974358975;1.7780245788866151;0.7944371674143519
0;7098;133470237;;16;6;0.375;2.950349762294746;0.7021962871062088
1;7099;211538086;0.810140252;15;15;1.0;2.03712027538875;0.762381997784832
0;7099;228895553;;72;24;0.3333333333333333;2.967759767745461;0.3961074610752863
1;7102;14428460X;0.533019245;67;43;0.6417910447761194;1.2925453816642956;0.8438232673914293
0;7102;229925421;;12;10;0.8333333333333334;2.3837604571351694;0.7214613459885785
1;7103;211520772;0.851643443;15;16;1.0666666666666667;1.3569733910945463;0.6676076605690104
0;7103;238428087;;60;16;0.26666666666666666;2.9144333809495677;0.5602182359204667
1;7104;144276828;0.912063956;51;40;0.7843137254901961;2.0626143592922728;0.6678535792448437
0;7104;151516626;;31;15;0.4838709677419355;2.339438787618134;0.4620386692662909
1;7105;211523496;1.44986284;31;39;1.2580645161290323;1.6973286575998834;0.7799479850115282
0;7105;24541956X;;29;5;0.1724137931034483;2.5126366162687184;0.40218545331185873
1;7108;211527858;0.383006632;31;23;0.7419354838709677;1.122766836904125;0.8012316373151789
0;7108;151681678;;27;3;0.1111111111111111;2.333556330388392;0.5633867977944416
1;7117;211539856;0.633713722;46;57;1.2391304347826086;2.463841696452129;0.6332451814235059
0;7117;15176770X;;33;24;0.7272727272727273;3.0196420453800585;0.4625120410145396
1;7172;137700202;0.908534527;54;38;0.7037037037037037;1.9288877507861688;0.6766645347201339
0;7172;225665468;;22;6;0.2727272727272727;3.3442751049083004;0.6414195550564269
1;7175;211556173;0.600465715;28;29;1.0357142857142858;2.9194723798526483;0.5349697451176114
0;7175;137210663;;67;57;0.8507462686567164;2.9919310962392616;0.5449362595430562
1;7203;194370232;1.17027557;33;24;0.7272727272727273;2.454663534726068;0.5035452588580801
0;7203;266918778;;26;15;0.5769230769230769;2.364808715620123;0.34900973668768465
1;7205;211131059;0.747911096;32;31;0.96875;1.536093316244381;0.8821753958113684
0;7205;016507762;;26;16;0.6153846153846154;2.6110409314142724;0.4601973153594888
1;7206;135482364;0.659369648;15;15;1.0;1.7570547583917988;0.7056100728061075
0;7206;145933245;;15;4;0.26666666666666666;2.93551456284748;0.26307933760685803
1;7227;145170535;1.38776469;27;30;1.1111111111111112;2.4044770829492648;0.6912665150175942
0;7227;235186880;;28;8;0.2857142857142857;3.0359951696355516;0.5023995204055278
1;7259;211404179;1.5027647;42;44;1.0476190476190477;2.38708720458781;0.6483560782386254
0;7259;321876008;;94;41;0.43617021276595747;2.842529879367884;0.570572926756448
1;7279;147042003;0.803816259;26;22;0.8461538461538461;1.799481970692536;0.6900562427344965
0;7279;15139993X;;71;35;0.49295774647887325;2.598286912903664;0.718774572068084
1;7336;211408557;1.49269438;33;33;1.0;1.638886174535154;0.7711390502481642
0;7336;135119480;;27;16;0.5925925925925926;2.6314526636591005;0.7021062789902857
1;7352;211410519;1.77229297;45;60;1.3333333333333333;1.4571948964782346;0.851681214404897
0;7352;135556066;;14;5;0.35714285714285715;2.0070030526847287;0.8011948990239749
1;7353;211415774;1.82807362;61;72;1.180327868852459;2.3968995345261583;0.7033781172741085
0;7353;236884174;;6;3;0.5;2.990359094598326;0.0505791235293912
1;7371;140386416;1.22163749;22;27;1.2272727272727273;1.6585415558363774;0.8365813383746871
0;7371;328803464;;36;6;0.16666666666666666;2.9746439594012135;0.3263476751180304
1;7435;211468215;1.80365849;82;80;0.975609756097561;2.765281777025188;0.6202010872949032
0;7435;151707979;;70;45;0.6428571428571429;3.1358258091111173;0.5394626904088199
1;7459;211469467;1.44736934;25;29;1.16;1.6035976335126914;0.7410878036566534
0;7459;140053379;;80;14;0.175;2.850127630789497;0.5205579413202444
1;7461;211479403;1.04020452;34;39;1.1470588235294117;2.547996932867137;0.5758657636425889
0;7461;147205352;;12;4;0.3333333333333333;2.7223343555604456;0.09660508712878857
1;7463;211481084;1.97245216;28;29;1.0357142857142858;1.6875290793875466;0.7113083746945844
0;7463;309840392;;30;18;0.6;2.489229711025323;0.595430925985045
1;7465;143015737;0.942243278;22;26;1.1818181818181819;2.159847232667421;0.750951763558573
0;7465;246140437;;38;22;0.5789473684210527;2.766533803643543;0.6190150176616724
1;7466;211484059;0.939006507;17;18;1.0588235294117647;1.2044962770924827;0.7746853623208465
0;7466;235883298;;29;3;0.10344827586206896;3.429096195642529;0.33630733811496133
1;7467;211484059;1.10387135;17;16;0.9411764705882353;1.5614690692471673;0.7684223450682796
0;7467;151825149;;62;6;0.0967741935483871;2.775051722040429;0.432288439012339
1;7468;135056721;1.3852495;17;14;0.8235294117647058;1.3103545987428116;0.7144258935234349
0;7468;246465743;;19;3;0.15789473684210525;2.97987793864239;0.3819687765522756
1;7469;147037530;1.16472197;47;17;0.3617021276595745;2.245324876830891;0.6811486847957864
0;7469;145052869;;17;6;0.35294117647058826;2.839337797530574;0.5000908299555696
1;7470;147037603;1.82165027;46;54;1.173913043478261;2.479269874249669;0.6666984119990919
0;7470;137701683;;62;34;0.5483870967741935;2.850827698074952;0.5618881252246785
1;7482;150146035;1.16104925;54;18;0.3333333333333333;2.4805053310317366;0.561870957259199
0;7482;147454611;;48;16;0.3333333333333333;2.79930100579094;0.44081459566186154
1;7483;152647325;1.4243139;53;28;0.5283018867924528;2.3556218817344763;0.5353446993381491
0;7483;058544984;;26;5;0.19230769230769232;3.1994551738253696;0.6532293260425237
1;7484;143602497;1.71513247;40;43;1.075;1.52567860729552;0.7972857321753933
0;7484;337425051;;19;12;0.631578947368421;3.0226207390241187;0.6951252040056575
1;7541;211489042;0.950585902;123;68;0.5528455284552846;2.26869239871583;0.6517231299687946
0;7541;180913085;;17;5;0.29411764705882354;3.315749661632785;0.26549367288299935
1;7604;240578511;0.894836247;16;24;1.5;1.680485921814814;0.8274018228135246
0;7604;182791025;;89;20;0.2247191011235955;2.576711674555431;0.4428930067786802
1;7606;240580362;1.67618895;37;44;1.1891891891891893;0.7951493580086797;0.8939314014111452
0;7606;212596659;;22;3;0.13636363636363635;2.7177423401782588;0.717776783144864
1;7651;150146221;1.88990271;86;56;0.6511627906976745;1.9875968947132472;0.7144690495832445
0;7651;142992240;;16;10;0.625;2.4348498644057477;0.5589045747968487
1;7689;131824538;1.52881742;32;32;1.0;1.857867083658586;0.8017289488603635
0;7689;147625645;;58;16;0.27586206896551724;3.035344269434436;0.47158709605338545
1;7690;211525146;1.59097886;17;28;1.6470588235294117;1.820268397816055;0.8012722495386102
0;7690;147199808;;21;14;0.6666666666666666;2.595330786503444;0.5510105952377645
1;7691;211525146;1.28518009;17;18;1.0588235294117647;1.9403519979567436;0.7309308288583464
0;7691;236711822;;47;42;0.8936170212765957;2.8133346258661414;0.48827119294410415
1;7730;143907468;1.91895115;30;22;0.7333333333333333;1.9851499227006515;0.6637424800211016
0;7730;135158850;;31;9;0.2903225806451613;2.943452221093427;0.5927475171549345
1;7754;211528250;1.05848432;24;25;1.0416666666666667;1.1721554808045198;0.8267337072987694
0;7754;13582317X;;23;10;0.43478260869565216;2.535044836504608;0.4056623658213811
1;7755;211530611;1.11963248;22;24;1.0909090909090908;1.567248734580459;0.7948780412543671
0;7755;213338106;;59;22;0.3728813559322034;2.7249819252280036;0.4595978457180694
1;7773;139171169;1.02377069;50;44;0.88;2.325658875271279;0.6894940186081575
0;7773;301795517;;14;7;0.5;2.5836871074170693;0.7030273649685349
1;7814;21154048X;1.93834889;24;31;1.2916666666666667;1.9190938312454637;0.8253438138971875
0;7814;135696208;;58;23;0.39655172413793105;2.9101372719121943;0.5701813082215271
1;7815;211541788;1.95249617;26;37;1.4230769230769231;1.7745269196150533;0.8221119652330913
0;7815;141594187;;22;10;0.45454545454545453;2.775450074767238;0.5588647319469441
1;7816;211542555;1.79656327;2;2;1.0;0.33546492795107047;0.9642230325555381
0;7816;236382411;;13;5;0.38461538461538464;3.043084525884564;0.6561428033776905
1;7817;151302340;1.79138672;26;14;0.5384615384615384;2.0510114365430945;0.5559874961115775
0;7817;225365561;;16;6;0.375;3.0299536902107644;0.36731550792067347
1;7820;211544582;1.86855483;20;18;0.9;2.041626524629157;0.8421209555242202
0;7820;141133279;;19;9;0.47368421052631576;2.4712448892772523;0.49942061260941484
1;7834;21156253X;1.1416651;34;41;1.2058823529411764;1.7146371969474663;0.787542788617022
0;7834;196757304;;29;35;1.206896551724138;2.7493814734606357;0.4807638378762805
1;7868;144705532;1.67885399;42;43;1.0238095238095237;1.6626995401734044;0.7003775761996267
0;7868;150515448;;25;3;0.12;3.1135314357790556;0.28465192443557585
1;7869;150147740;1.02725291;29;23;0.7931034482758621;1.2198470196656628;0.8320167880278919
0;7869;065916379;;22;4;0.18181818181818182;3.1365960739690855;0.4527570589216227
1;7881;211813656;1.56044185;32;43;1.34375;1.6456955951562635;0.8866132548952178
0;7881;145933245;;15;5;0.3333333333333333;2.4842724780652667;0.7609317338382376
1;7885;211820172;1.22983146;17;14;0.8235294117647058;1.782934484502286;0.8093578592525357
0;7885;151049319;;58;20;0.3448275862068966;2.6367880655411353;0.47038255791025435
1;7889;144597098;0.672357798;30;24;0.8;2.3573901617512854;0.6383383443917109
0;7889;151730601;;46;14;0.30434782608695654;3.0488255648179967;0.392467717561985
1;7919;144452138;1.72702777;28;24;0.8571428571428571;1.7302509613728623;0.7641228663410561
0;7919;234067039;;27;9;0.3333333333333333;2.7582634911267156;0.6554633147950126
1;7929;211841587;1.1059655;23;32;1.391304347826087;1.643507608695545;0.8646838336597437
0;7929;136677584;;46;34;0.7391304347826086;2.5900373464325797;0.6166313510900697
1;7938;131832433;1.36262906;22;15;0.6818181818181818;1.5124736694481615;0.704723237312775
0;7938;248641220;;52;23;0.4423076923076923;2.7792123573294223;0.5043879575507381
1;7962;211561290;1.96772003;18;10;0.5555555555555556;0.9153878029723842;0.7750260157426534
0;7962;214354296;;26;5;0.19230769230769232;2.747049296035832;0.492177970167248
1;7963;211652849;1.31431413;76;31;0.40789473684210525;2.3381684044813777;0.5199995161819394
0;7963;254446221;;24;9;0.375;3.1214509322866046;0.4367369438495079
1;8017;211622834;0.74371177;21;27;1.2857142857142858;1.1367525669716505;0.8639239882301701
0;8017;147499542;;46;38;0.8260869565217391;2.205502576013634;0.6016251028167009
1;8099;143748610;1.78507316;39;32;0.8205128205128205;2.676280314051745;0.5350321445983003
0;8099;250320568;;23;19;0.8260869565217391;2.804578843204026;0.629524441669668
1;8216;147042593;1.5272181;16;15;0.9375;2.7275261707562417;0.5460874685267497
0;8216;238067173;;17;17;1.0;3.1232328058135757;0.5696805554893541
1;8226;211822639;1.87526381;26;24;0.9230769230769231;1.7117900947240183;0.7846692130602557
0;8226;150502133;;12;4;0.3333333333333333;2.9368978628252043;0.29534548688585754
1;8232;139388516;1.73630834;62;22;0.3548387096774194;2.1874631767422468;0.5854426644001077
0;8232;143844288;;33;8;0.24242424242424243;3.0934876155246465;0.3692761340286044
1;8234;131834584;1.35067475;47;30;0.6382978723404256;2.830767022936508;0.4824482631545605
0;8234;141208805;;42;36;0.8571428571428571;2.938318202905377;0.5769010955327373
1;8235;211839272;0.92639333;19;14;0.7368421052631579;1.368568462289075;0.7699775159584775
0;8235;147013658;;81;35;0.43209876543209874;2.955858130268695;0.44794963218921147
1;8236;211841668;1.83084726;12;9;0.75;1.3500474892062475;0.7082552834687463
0;8236;233854452;;15;4;0.26666666666666666;2.961067974175615;0.6536837655615497
1;8239;211844896;1.88122165;48;29;0.6041666666666666;1.8703986595439017;0.6742685074802409
0;8239;179946587;;111;33;0.2972972972972973;2.6654186901842487;0.5520810858420544
1;8320;186738331;0.671875775;55;38;0.6909090909090909;1.87803418361568;0.6964153073492113
0;8320;141632488;;41;19;0.4634146341463415;2.4532224124210624;0.5736741821475032
1;8321;211864617;1.04379165;19;11;0.5789473684210527;1.9529876123964494;0.6861857627313632
0;8321;15044348X;;77;16;0.2077922077922078;2.977767718420155;0.5358760050345408
1;8336;145095967;1.74843681;31;27;0.8709677419354839;1.6655247134673417;0.8073198484220144
0;8336;270084479;;45;13;0.28888888888888886;3.028711660193857;0.5185911500347632
1;8411;211633054;0.666616559;116;73;0.6293103448275862;2.1123512434694964;0.6347706996925733
0;8411;226462773;;25;12;0.48;2.1291344879991896;0.7448283896192271
1;8414;136186513;0.917177737;41;45;1.0975609756097562;2.2970717982946947;0.5329726144174957
0;8414;150929757;;101;97;0.9603960396039604;2.8131817813342246;0.49734680717369684
1;8433;211805629;1.78206706;24;28;1.1666666666666667;1.6815265771880745;0.8242719900534942
0;8433;226062341;;11;5;0.45454545454545453;2.5092082899734143;0.6869350548012221
1;8450;142831867;1.76330233;84;52;0.6190476190476191;2.890427865383538;0.5469601624209981
0;8450;253361257;;20;11;0.55;2.56248696784867;0.5267832927517304
1;8497;134670353;1.26756334;21;23;1.0952380952380953;2.476753586635878;0.5340960609829467
0;8497;141659750;;53;47;0.8867924528301887;2.645387680674619;0.5822919916335187
1;8616;211885177;1.55806279;28;14;0.5;2.4037851338272156;0.4986594830594229
0;8616;184425689;;45;10;0.2222222222222222;2.9811811257960654;0.5522832549486566
1;8628;147065488;1.38598549;20;13;0.65;1.2745831597527473;0.9187925899036878
0;8628;229666302;;45;10;0.2222222222222222;3.1713205875622505;0.4771107229655488
1;8645;147065569;1.86051333;19;20;1.0526315789473684;1.5249393069213757;0.8339478324564907
0;8645;141332204;;19;11;0.5789473684210527;2.6086254732353042;0.6022011358380778
1;8659;21188958X;1.6764642;55;31;0.5636363636363636;1.8622948387232423;0.5921077640368198
0;8659;331637804;;30;10;0.3333333333333333;3.03758286363313;0.2684681906379461
1;8660;131899902;1.82357252;83;61;0.7349397590361446;2.4579007859232296;0.6530709251297221
0;8660;147716152;;42;29;0.6904761904761905;3.051701729774551;0.4630997202434394
1;8663;211893528;1.38422227;33;39;1.1818181818181819;1.6448648885198323;0.805246922982957
0;8663;150186762;;52;37;0.7115384615384616;2.7113042817859414;0.536540263022848
1;8708;151222355;1.53090572;33;26;0.7878787878787878;1.8463446011351603;0.6727054746845631
0;8708;227402499;;24;22;0.9166666666666666;2.475667908381865;0.5727604628716185
1;8714;147065690;1.42890739;20;16;0.8;2.728067079437061;0.507109501973443
0;8714;194474887;;36;21;0.5833333333333334;2.93039903324111;0.4948609318762213
1;8736;186822707;1.58999395;56;71;1.2678571428571428;2.0379524513354212;0.6730972237901617
0;8736;137090110;;20;10;0.5;1.5377445283198026;0.6307661882711485
1;8764;138265518;1.91995037;33;22;0.6666666666666666;1.4827303309208757;0.6382096701359614
0;8764;226646386;;15;1;0.06666666666666667;3.4656631809892504;NaN
1;8775;212257730;1.49553156;10;12;1.2;1.873653410684594;0.7579819552329022
0;8775;303122072;;16;4;0.25;2.7854319234322915;0.375996599804015
1;8779;150805217;1.67804718;28;22;0.7857142857142857;2.6431498321910047;0.6096477723008795
0;8779;229424775;;12;12;1.0;2.574768798525828;0.4473222710459696
1;8855;211852554;1.91919112;14;11;0.7857142857142857;1.3554323486543463;0.7740573280965167
0;8855;310062527;;24;9;0.375;2.988758996707569;0.5378628490248099
1;8858;151222487;1.32050252;40;40;1.0;1.949947790520855;0.6978074605343481
0;8858;225997975;;65;26;0.4;2.70866555208714;0.4794686767408532
1;8893;147052068;1.21302605;89;78;0.8764044943820225;2.738811993566801;0.600501299975018
0;8893;145090817;;20;10;0.5;2.6253915600439774;0.49469383220371316
1;8906;211880809;1.45172441;26;31;1.1923076923076923;1.5008595551264936;0.8731718389129987
0;8906;147723264;;24;6;0.25;2.760552067549364;0.38806383144705214
1;8972;211888710;1.42265511;18;16;0.8888888888888888;1.2798512044760868;0.7399797616601503
0;8972;220711690;;38;4;0.10526315789473684;3.269673749956087;0.42080096207949297
1;8985;150811519;0.415172428;85;39;0.4588235294117647;1.7549558840502333;0.7363903623175598
0;8985;14245107X;;41;6;0.14634146341463414;3.2523718383370652;0.2902641940516631
1;9021;211899860;1.22898757;25;28;1.12;1.0383331012076227;0.8732146358648599
0;9021;319199347;;14;8;0.5714285714285714;2.2916631222353994;0.47952031422586716
1;9028;143443038;1.118837;29;35;1.206896551724138;1.1230587507564787;0.8044144989384211
0;9028;265835151;;24;9;0.375;2.689381020505332;0.4801583453440553
1;9046;147057973;1.47452986;47;28;0.5957446808510638;1.649583956755152;0.7540082268389545
0;9046;223268410;;14;10;0.7142857142857143;2.53351205320714;0.6115996440189468
1;9047;211951757;1.7305423;18;25;1.3888888888888888;1.462606976028903;0.908053664605798
0;9047;190848693;;32;9;0.28125;3.1553120502087175;0.47681269056915254
1;9050;211957348;1.96283591;44;40;0.9090909090909091;1.679235226218261;0.8330400659771843
0;9050;145589307;;37;8;0.21621621621621623;2.3976588861991566;0.5645000684143334
1;9051;14705818X;1.2897085;95;58;0.6105263157894737;2.0605630545606974;0.7263757596090186
0;9051;230814808;;42;7;0.16666666666666666;2.81909248684388;0.3289329712086773
1;9054;147058082;1.57430363;22;28;1.2727272727272727;1.3883487861666246;0.9107221171598232
0;9054;220354588;;24;3;0.125;3.361872151725857;0.3826960020030059
1;9061;211970352;0.581074536;71;44;0.6197183098591549;1.6727828009403496;0.6981362254584232
0;9061;222347120;;20;5;0.25;1.5446975089839772;0.15939099146890884
1;9062;211975230;0.640680432;59;58;0.9830508474576272;0.9705459919182416;0.890903598052229
0;9062;232628300;;18;12;0.6666666666666666;2.6311364682945046;0.620369621227938
1;9071;186844336;0.749726117;167;153;0.9161676646706587;2.1627540671901833;0.7338261805413856
0;9071;238420000;;26;25;0.9615384615384616;2.2919269734553462;0.6306712200566539
1;9072;211987751;1.01907396;26;27;1.0384615384615385;1.2400773015799063;0.7673066651440238
0;9072;301017727;;22;6;0.2727272727272727;1.9653357951356423;0.6047438166429496
1;9079;211992151;1.12417376;44;22;0.5;2.0228186399648145;0.5100755627713581
0;9079;223623962;;9;6;0.6666666666666666;2.534148728114895;0.5507875649139088
1;9082;212003003;1.61675441;19;18;0.9473684210526315;1.312545393494159;0.7764048314853041
0;9082;233210245;;26;4;0.15384615384615385;3.015601576996215;0.6589513324073544
